,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed,Created,Importance,Description
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,214979,ACPI,Power-Sleep-Wake,acpi_power-sleep-wake,NEW, ---,ACPI S3 Not Supported in a Laptop (Ryzen 5800U),2022-02-03 17:26:05,2021-11-09 21:31:00,P1 normal,
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,215512,ACPI,Power-Sleep-Wake,acpi_power-sleep-wake,NEW, ---,Sound issues after resume when xhci_hcd loaded and intel rapid start enabled,2022-01-21 14:45:16,2022-01-21 11:51:00,P1 normal,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,215767,ACPI,Power-Sleep-Wake,acpi_power-sleep-wake,NEW, ---,Lenovo Duet 7 immediately wakeup after suspend to idle,2022-03-28 22:26:06,2022-03-28 22:21:00,P1 normal,
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,215768,ACPI,Power-Sleep-Wake,acpi_power-sleep-wake,NEW, ---,"Kernel 5.17 can't suspend while ""Always on USB"" option is enabled in Bios",2022-04-01 01:30:30,2022-03-29 04:18:00,P1 normal,
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,215770,ACPI,Power-Sleep-Wake,acpi_power-sleep-wake,NEW, ---,Spurious wakeup from s2idle,2022-03-29 11:42:51,2022-03-29 11:40:00,P1 normal,
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,215794,ACPI,Power-Sleep-Wake,acpi_power-sleep-wake,NEW, ---,Suspension in Vaio FE14 is not properly working,2022-04-02 17:07:52,2022-04-02 17:07:00,P1 high,
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,208335,ACPI,Power-Thermal,acpi_power-thermal,NEW, ---,thermal zone not working correctly,2020-06-26 13:46:44,2020-06-26 13:46:00,P1 high,
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,213895,ACPI,Power-Thermal,acpi_power-thermal,NEW, ---,"intel_pch_thermal CPU-PCH is hot [53C] even after delay, continue to suspend. S0ix might fail",2021-07-28 18:12:04,2021-07-28 17:49:00,P1 normal,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,212375,ACPI,Power-Video,acpi_power-video,NEW, ---,Kernel Does Not Restore Power to Shutdown  - RTX 3000 Laptop Card with Ryzen 5000 Chipset,2021-04-03 10:44:44,2021-03-21 20:02:00,P1 normal,
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,215683,ACPI,Power-Video,acpi_power-video,NEW, ---,Display brightness goes to minimum on first AC power plug event,2022-03-15 14:22:37,2022-03-14 17:18:00,P1 normal,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,105241,IO/Storage,LVM2/DM,agk,NEW, ---,LVM raid1: sync does not start (stuck at 0%),2016-05-31 12:37:33,2015-09-29 12:23:00,P1 normal,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,109851,IO/Storage,LVM2/DM,agk,NEW, ---,"list_del corruption in device-mapper, check_submounts_and_drop",2016-03-23 18:22:18,2015-12-23 18:50:00,P1 high,
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,135481,IO/Storage,LVM2/DM,agk,NEW, ---,Page Allocation Failures/OOM with dm-crypt on md RAID10 with in-progress check/repair/sync,2016-11-20 22:55:26,2016-07-18 07:11:00,P1 normal,
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,177481,IO/Storage,LVM2/DM,agk,NEW, ---,(role < 0) comparison in dm-raid.c will never succeed on x64 machines,2016-10-13 20:31:45,2016-10-13 20:30:00,P1 normal,
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,196587,IO/Storage,LVM2/DM,agk,NEW, ---,BLKZEROOUT on dm-crypt container cause OOM / kernel panic,2017-08-05 10:10:15,2017-08-04 19:53:00,P1 normal,
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,198647,IO/Storage,LVM2/DM,agk,NEW, ---,device-mapper raid1 without metadata devices hangs on first write,2018-02-02 22:14:10,2018-02-02 12:58:00,P1 normal,
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,200823,IO/Storage,LVM2/DM,agk,NEW, ---,Discard takes mkfs.xfs into infinite loop,2018-08-15 17:04:45,2018-08-15 17:04:00,P1 normal,
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,201059,IO/Storage,LVM2/DM,agk,NEW, ---,LVM bug from freeze (LXD),2020-05-29 12:10:51,2018-09-09 11:53:00,P1 blocking,
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,201969,IO/Storage,LVM2/DM,agk,NEW, ---,iscsi sd device will not recognized as LVM device anymore,2018-12-12 09:06:14,2018-12-12 08:53:00,P1 normal,
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,203045,IO/Storage,Serial ATA,agk,NEW, ---,special device /dev/mapper/vg_external-lvm1 does not exist,2019-03-26 18:55:00,2019-03-26 06:10:00,P1 high,
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,203141,IO/Storage,LVM2/DM,agk,NEW, ---,volume/fs hung during btrfs scrub -- kernel BUG at ./include/linux/scatterlist.h:90!,2019-04-03 15:58:06,2019-04-03 15:39:00,P1 normal,
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,48491,Drivers,Video(AGP),airlied,NEW, ---,No picture with framebuffer while using GF5500 (Inno 3D),2013-12-23 16:37:21,2012-10-06 13:11:00,P1 normal,
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,60759,Drivers,Video(AGP),airlied,NEW, ---,Oops when switching from integrated (intel) to discrete (radeon) graphic,2016-03-23 18:59:53,2013-08-16 19:31:00,P1 normal,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,69801,Drivers,Video(DRI - non Intel),airlied,NEW, ---,Radeon card with KMS enabled -> crash & hard freeze upon resume,2016-03-23 18:30:34,2014-02-01 17:41:00,P1 normal,
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,70561,Drivers,Video(DRI - non Intel),airlied,NEW, ---,Third Display No Longer Detected,2014-02-17 12:03:36,2014-02-14 06:01:00,P1 normal,
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,75551,Drivers,Video(AGP),airlied,NEW, ---,agpgart-sis driver can't determine AGP aperture size when AGP aperture is set to 512MB is BIOS,2014-05-06 03:08:06,2014-05-06 03:08:00,P1 normal,
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,99121,Drivers,Video(AGP),airlied,NEW, ---,fedora 22 does not show installer screen,2015-05-28 21:50:59,2015-05-28 20:36:00,P1 normal,
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,107021,Drivers,Video(AGP),airlied,NEW, ---,there exists a wrong return value of function sh_mobile_lcdc_probe() when ioremap_nocache() returns NULL,2015-11-02 05:37:50,2015-11-02 05:36:00,P1 normal,
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117381,Drivers,Video(AGP),airlied,NEW, ---,Live CD boot freezee : NVRM: NVIDIA init module failed!,2016-04-29 15:59:19,2016-04-29 15:59:00,P1 normal,
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,191771,Drivers,Video(AGP),airlied,NEW, ---,Compile Failure - /gpu/drm/gma500/mdfld_dsi_output.o,2017-01-07 08:14:04,2017-01-02 20:48:00,P1 normal,
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,192361,Drivers,Video(AGP),airlied,NEW, ---,Bug in drivers/gpu/drm/drm_mm.c check_free_hole evaluation of alignment - remainder,2017-01-11 07:44:31,2017-01-11 07:44:00,P1 high,
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,197967,Drivers,Video(AGP),airlied,NEW, ---,radeon crashes on hd8970M,2017-11-23 09:40:58,2017-11-23 09:40:00,P1 normal,
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,206325,Drivers,Video(AGP),airlied,NEW, ---,amdgpu driver warning dcn20_hwseq.c->dcn20_setup_gsl_group_as_lock,2020-01-27 14:11:17,2020-01-27 14:11:00,P1 normal,
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,206973,Drivers,Video(AGP),airlied,NEW, ---,[AMD/ATI] RV200 [Radeon 7500/7500 LE] [1002:5157] overwhelming video corruption in Xorg,2020-09-18 01:57:03,2020-03-26 06:02:00,P1 normal,
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,207661,Drivers,Video(AGP),airlied,NEW, ---,amdgpu oops error after boot AMD Ryzen 5 2400G APU,2020-05-09 15:11:56,2020-05-09 15:11:00,P1 normal,
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,208263,Drivers,Video(AGP),airlied,NEW, ---,flickering black lines on Mobility Radeon 7500 with kernel 5.x.x,2021-01-31 12:08:03,2020-06-21 12:50:00,P1 normal,
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,209337,Drivers,Video(AGP),airlied,NEW, ---,[amdgpu] no image running overlay app on top of Path of Exile,2020-09-20 19:04:17,2020-09-20 19:04:00,P1 normal,
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,209991,Drivers,Video(AGP),airlied,NEW, ---,broken X server boot probably wrong/missing Radeon driver,2020-11-22 14:27:37,2020-11-01 15:52:00,P1 blocking,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,210721,Drivers,Video(AGP),airlied,NEW, ---,Recent kernel update causes segfault on multiple Radeon Vega GPU,2020-12-16 00:40:22,2020-12-15 20:57:00,P1 high,
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,212475,Drivers,Video(AGP),airlied,NEW, ---,Nvidia card no work in graphical mode both with proprietary driver and nouveau driver,2021-03-29 11:50:38,2021-03-29 11:49:00,P1 blocking,
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,213537,Drivers,Video(DRI - non Intel),airlied,NEW, ---,amdgpu_job_timedout - ring sdma0 timeout after resume from hibernation,2021-06-21 15:00:40,2021-06-21 15:00:00,P1 normal,
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,213713,Drivers,Video(AGP),airlied,NEW, ---,AMDGPU resets GPU and sometimes never comes back,2021-07-22 06:48:14,2021-07-13 15:45:00,P1 normal,
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,214829,Drivers,Video(AGP),airlied,NEW, ---,AMD GPU freeze and kernel hang,2021-11-14 23:23:42,2021-10-26 14:34:00,P1 high,
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,215247,Drivers,Video(AGP),airlied,NEW, ---,KASAN: global-out-of-bounds in bit_putcs+0x444/0x7c0,2021-12-07 01:33:24,2021-12-07 01:32:00,P1 high,
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,215249,Drivers,Video(AGP),airlied,NEW, ---,bit_clear_margins oops: unable to handle kernel paging request,2021-12-07 01:46:27,2021-12-07 01:46:00,P1 high,
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,8691,Memory Management,Other,akpm,NEW, ---,mremap: Wrong behaviour expanding a MAP_SHARED anonymous mapping,2012-10-10 05:31:05,2007-06-29 17:42:00,P1 blocking,
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,34472,Memory Management,Other,akpm,NEW, ---,Error-valued pointer dereferences in the Memory Management Module,2014-06-25 15:55:07,2011-05-04 15:23:00,P1 normal,
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,34482,Memory Management,Other,akpm,NEW, ---,Error-valued pointers used in pointer arithmetic in the Memory Management module,2015-09-10 07:09:05,2011-05-04 15:36:00,P1 normal,
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,40402,Memory Management,Other,akpm,NEW, ---,Memory being cached and not released causing out_of_memory issue or high swap usage when memory is not used up,2019-11-15 19:49:15,2011-08-01 10:04:00,P1 blocking,
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,41102,Memory Management,Slab Allocator,akpm,NEW, ---,BUG dentry: Poison overwritten / BUG buffer_head: Poison overwritten,2019-11-05 07:11:05,2011-08-13 22:29:00,P1 normal,
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,42922,Memory Management,Other,akpm,NEW, ---,linux-3.2.9: OOPS in arch_get_unmapped_area_topdown(),2020-09-23 15:09:05,2012-03-13 19:09:00,P1 normal,
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,43028,Memory Management,Other,akpm,NEW, ---,INFO: rcu_bh detected stall on CPU 3 (t=0 jiffies),2014-08-27 18:49:29,2012-04-02 11:52:00,P1 low,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,49361,Memory Management,Page Allocator,akpm,NEW, ---,configuring TRANSPARENT_HUGEPAGE_ALWAYS can make system unresponsive and reboot,2012-11-02 18:00:36,2012-10-23 00:06:00,P1 normal,
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,49711,Memory Management,Other,akpm,NEW, ---,rcu_sched stall in mem_cgroup_out_of_memory,2012-10-29 12:38:19,2012-10-29 11:43:00,P1 normal,
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,50311,Memory Management,Other,akpm,NEW, ---,include/linux/mm.h page_mapping() bug of swapcache case,2016-03-07 15:19:38,2012-11-09 06:05:00,P1 normal,
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,50961,Memory Management,Other,akpm,NEW, ---,kswapd0 goes into a cpu eating loop,2017-01-06 04:53:51,2012-11-25 11:12:00,P1 normal,
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,50981,Memory Management,Other,akpm,NEW, ---,generic_file_aio_read ?: No locking means DATA CORRUPTION read and write on same 4096 page  range,2012-11-27 07:13:07,2012-11-25 16:31:00,P1 high,
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,51961,Memory Management,Other,akpm,NEW, ---,"kfifo_alloc & kfifo_init are buggy (size aligned round-down, instead of round-up).",2012-12-25 12:10:11,2012-12-25 11:47:00,P1 high,
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,53031,Memory Management,Other,akpm,NEW, ---,kswapd in uninterruptible sleep state,2013-02-03 09:19:08,2013-01-25 17:56:00,P1 normal,
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,53451,Memory Management,Other,akpm,NEW, ---,encrypted swap: rcu_sched self-detected stall on CPU,2013-11-18 15:46:08,2013-02-06 11:55:00,P1 normal,
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,53791,Memory Management,Other,akpm,NEW, ---,vmalloc=xxxMB makes problems with oom,2018-12-26 20:33:18,2013-02-13 14:27:00,P1 normal,
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,53921,Memory Management,Page Allocator,akpm,NEW, ---,"page allocation failures: order:1, mode:0x20 on high loaded server",2015-06-26 13:28:13,2013-02-14 22:10:00,P1 high,
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,54151,Memory Management,Slab Allocator,akpm,NEW, ---,Crash cgdeleting empty memory cgroups with memory.kmem.limit_in_bytes set,2013-02-20 15:50:49,2013-02-20 14:49:00,P1 normal,
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,54931,Memory Management,Slab Allocator,akpm,NEW, ---,Null pointer dereference while unmounting USB storage,2013-03-07 02:42:59,2013-03-06 23:10:00,P1 normal,
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,55131,Memory Management,Other,akpm,NEW, ---,10Gbit ixgbe driver (?) stalls kernel,2020-07-22 08:01:03,2013-03-12 22:53:00,P1 normal,
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,57031,Memory Management,Other,akpm,NEW, ---,Server hangs after / at rcu_bh_state stall,2013-05-14 13:32:36,2013-04-23 11:04:00,P1 normal,
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,57161,Memory Management,Other,akpm,NEW, ---,feature request: allow mmap with no permissions to low pages,2015-05-17 20:20:17,2013-04-26 22:41:00,P1 normal,
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,57901,Memory Management,Other,akpm,NEW, ---,Writing a large file runs the system out of memory (all RAM becomes devoted to file cache),2013-05-09 17:51:50,2013-05-09 17:46:00,P1 normal,
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,57951,Memory Management,Page Allocator,akpm,NEW, ---,race: mmap removes previous mapping when failing to map with MAP_HUGETLB|MAP_FIXED,2015-03-20 17:01:15,2013-05-10 13:57:00,P1 normal,
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,59901,Memory Management,Other,akpm,NEW, ---,OOM deadlock,2013-08-27 09:30:22,2013-06-19 08:03:00,P1 normal,
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,62321,Memory Management,Other,akpm,NEW, ---,issues with large memory allocation/population when using encrypted swap,2016-04-19 04:13:48,2013-09-29 07:31:00,P1 normal,
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,63911,Memory Management,Other,akpm,NEW, ---,using lxc then oom and system crash around 5 day one time,2016-03-07 15:20:17,2013-10-28 05:04:00,P1 high,
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,64121,Memory Management,Other,akpm,NEW, ---,"[BISECTED] ""mm"" performance regression updating from 3.2 to 3.3",2016-07-29 17:00:58,2013-10-31 10:53:00,P1 normal,
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,64521,Memory Management,Slab Allocator,akpm,NEW, ---,Various memory bitflips scribbles on Gigabyte *87* boxes (no clear cause),2014-03-19 06:55:58,2013-11-06 19:12:00,P1 normal,
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,64551,Memory Management,Page Allocator,akpm,NEW, ---,It is possible that the kernel would read a value from NULL pointer which will cause system crashed.,2013-11-07 08:43:12,2013-11-07 08:43:00,P1 normal,
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,65201,Memory Management,Other,akpm,NEW, ---,kswapd0 randomly high cpu load,2022-02-11 23:03:10,2013-11-19 19:40:00,P1 normal,
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,66511,Memory Management,Page Allocator,akpm,NEW, ---,Oops BUG: Bad page map in process python  pte:ffffffff pmd:1aea9b03,2013-12-04 18:21:09,2013-12-04 18:21:00,P1 normal,
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,66931,Memory Management,Other,akpm,NEW, ---,BUG: Bad page map in process ....,2019-08-05 19:16:24,2013-12-12 20:59:00,P1 normal,
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,67201,Memory Management,Other,akpm,NEW, ---,kernel panic and hard lockup with zswap and memcg,2013-12-17 14:18:30,2013-12-17 14:18:00,P1 normal,
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,68091,Memory Management,Other,akpm,NEW, ---,/proc/16821/status:VmLib: 18446744073709551612 kB,2014-01-03 23:30:04,2014-01-03 11:12:00,P1 low,
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,68221,Memory Management,Page Allocator,akpm,NEW, ---,snd-ice1712 does not work for kernel 3.12.x any longer,2017-03-06 20:38:45,2014-01-06 16:48:00,P1 normal,
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,70461,Memory Management,Other,akpm,NEW, ---,[PATCH] type error in native_make_pud() ?,2014-02-17 12:09:11,2014-02-12 19:35:00,P1 low,
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,71851,Memory Management,Other,akpm,NEW, ---,vmap allocation for size 3407872 failed: use vmalloc=<size> to increase size.,2014-03-12 07:28:15,2014-03-11 05:21:00,P1 normal,
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,72231,Memory Management,Page Allocator,akpm,NEW, ---,Ongoing memory leak => eventual crash,2014-09-02 06:50:22,2014-03-17 01:03:00,P1 normal,
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,74621,Memory Management,Other,akpm,NEW, ---,tmpfs mark used memory as buffers instead of 'used',2014-04-24 15:03:13,2014-04-21 16:09:00,P1 normal,
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,74771,Memory Management,Other,akpm,NEW, ---,Slab cache is nearly not freed if the system gets out of physical memory,2020-02-03 11:58:34,2014-04-24 18:16:00,P1 normal,
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,74971,Memory Management,Other,akpm,NEW, ---,Incorrect values in /proc/meminfo,2014-05-19 12:25:28,2014-04-28 10:47:00,P1 normal,
