,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
344,344,203265,Power Management,78,rui.zhang,NEEDINFO, ---,boot/suspend/resume performance: slow suspend/resume in pceiport device on dell xps13 9380,2021-03-12 01:58:33
345,345,208191,Power Management,134,rui.zhang,NEEDINFO, ---,low pcx residency: thinkpad x1 yoga gen 4: low battery life,2021-04-26 03:01:23
346,346,210421,Power Management,78,rui.zhang,NEEDINFO, ---,"macbookair5,2 doesn't wake from s3 by rtc alarm",2021-07-03 23:44:25
347,347,211441,Power Management,134,rui.zhang,NEEDINFO, ---,s0ix: high battery drain - dell 9500,2021-12-18 18:22:55
348,348,212053,Power Management,78,rui.zhang,NEEDINFO, ---,intel n6000's pci bridge [8086:4dbc] makes a system resume from suspend automatically,2021-06-01 08:04:35
349,349,212355,Power Management,78,rui.zhang,NEEDINFO, ---,s0ix: no s0ix residency during suspend - tgl-h,2021-12-19 17:54:04
350,350,214671,Power Management,78,rui.zhang,NEEDINFO, ---,"half of the time, computer won't resume from s2ram. used to work most of the time",2021-10-12 21:01:52
351,351,214747,Power Management,137,rui.zhang,NEEDINFO, ---,hp 625 - fan speed problem (fan doesn't speed up),2021-12-16 14:56:25
352,352,214329,Power Management,114,srinivas.pandruvada,NEEDINFO, ---,kernel null pointer dereference after 5cbba60596b1f32f637190ca9ed5b1acdadb852c,2021-10-11 11:42:56
353,353,11717,Power Management,78,aaron.lu,CLOSED,CODE_FIX,"pressing suspend button suspends, but does not wakes up on itautec note n8320",2014-10-28 05:14:33
354,354,33622,Power Management,78,aaron.lu,CLOSED,INSUFFICIENT_DATA,"during hibernation, preallocating image memory can take several minutes",2013-02-20 06:28:56
355,355,41292,Power Management,118,aaron.lu,CLOSED,DUPLICATE,scaling_min_freq reverts to cpuinfo_min_freq after wake up,2013-06-09 08:22:13
357,357,42883,Power Management,78,aaron.lu,CLOSED,CODE_FIX,unable to use suspension and hibernation on asus n53jq-sz197x,2013-02-08 18:24:00
358,358,46651,Power Management,78,aaron.lu,CLOSED,OBSOLETE,"""error: resume: hibernation device '/dev/sda3' not found"" at boot",2013-02-08 17:46:56
359,359,47931,Power Management,78,aaron.lu,CLOSED,INSUFFICIENT_DATA,"hibernate fails 1st time if more than 4gb used on 8gb system, then succeeds - thinkpad t420",2016-10-07 21:45:59
360,360,48951,Power Management,78,aaron.lu,CLOSED,WILL_NOT_FIX,hard drive fails to suspend (scsi_bus_suspend+0x0/0x10 returns 134217730),2014-11-30 09:38:44
361,361,51281,Power Management,78,aaron.lu,CLOSED,UNREPRODUCIBLE,"suspend to ram randomly fails with ""start_stop failed"" on sda",2012-12-19 00:45:21
364,364,55111,Power Management,78,aaron.lu,CLOSED,INSUFFICIENT_DATA,system hangs up after hibernation,2021-05-17 11:31:18
365,365,55921,Power Management,78,aaron.lu,CLOSED,UNREPRODUCIBLE,oops in hibernate,2013-04-24 01:34:12
368,368,60817,Power Management,78,aaron.lu,CLOSED,CODE_FIX,[patch]hibernation may fails when memory utilization too high,2013-11-28 02:10:02
371,371,86621,Power Management,134,aaron.lu,CLOSED,INSUFFICIENT_DATA,wlan can not work after show:[   18.672939] acpi device:35: cannot transition to power state d2 for parent in d3cold,2015-02-13 07:53:48
373,373,91921,Power Management,78,aaron.lu,CLOSED,CODE_FIX,wd 2tb caviar black causes hard lock on resume s2ram,2015-07-22 00:25:32
375,375,102611,Power Management,78,aaron.lu,CLOSED,UNREPRODUCIBLE,battery and wireless detection and touchscreen input not working after suspend - asus t200ta,2016-12-22 03:31:20
376,376,8640,Power Management,1,acpi_power-sleep-wake,CLOSED,CODE_FIX,"samsung x20 laptop doesn't resume from suspend-to-ram under 2.6.21, but works with 2.6.20",2007-11-17 05:42:51
377,377,10722,Power Management,78,ahiliation,CLOSED,PATCH_ALREADY_AVAILABLE,suspend not working,2008-10-22 03:47:21
378,378,12388,Power Management,118,alan,CLOSED,CODE_FIX,ondemand on scaling meters differently between cores 0 and 1 on t8100,2011-07-30 05:51:47
379,379,9530,Power Management,78,andi,CLOSED,CODE_FIX,"std regression rc1 -> rc234, suspend fails completely",2007-12-22 04:58:34
380,380,201095,Power Management,134,andy.shevchenko,CLOSED,CODE_FIX,hp pavilion x360: hang on freeze after disabling runtime suspend for dma controller (intl9c60),2019-05-09 12:59:38
381,381,9877,Power Management,APM,apmbugs,CLOSED,PATCH_ALREADY_AVAILABLE,"on x86, apm module is now apm_32 but kconfig says apm",2008-02-07 11:38:41
382,382,11034,Power Management,APM,apmbugs,CLOSED,UNREPRODUCIBLE,kapmd locking error,2011-03-03 01:27:02
383,383,36902,Power Management,APM,apmbugs,CLOSED,CODE_FIX,kernel compilation fails at module apm.ko,2011-06-14 21:23:31
384,384,63061,Power Management,APM,apmbugs,CLOSED,PATCH_ALREADY_AVAILABLE,bug: sleeping function called from invalid context at mm/slub.c:935,2013-10-17 00:39:19
385,385,202181,Power Management,134,bjorn,CLOSED,CODE_FIX,_prw gpe only work once on new e1000e hardwares.,2019-03-27 04:04:36
386,386,88001,Power Management,78,bp,CLOSED,CODE_FIX,microcode-update not re-applied to boot-cpu after resume from suspend,2014-11-14 21:24:40
387,387,84861,Power Management,78,chuansheng.liu,CLOSED,DUPLICATE,jmicron technology corp. jmb368 ide controller dead after resume when async suspend is enabled,2014-11-19 22:03:07
388,388,8671,Power Management,118,cpufreq,CLOSED,CODE_FIX,cpu frequency always on highest frequency after wakeup from suspend to disk,2007-08-09 07:14:04
389,389,8924,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,module speedstep-centrino does not load,2007-08-24 02:48:51
390,390,9181,Power Management,118,cpufreq,CLOSED,DUPLICATE,cpu frequency governer does not change cpu frequency after hibernation and comeback,2011-01-18 07:39:54
391,391,9475,Power Management,118,cpufreq,CLOSED,CODE_FIX,jiffies counter leaps on cpu frequency changes,2011-07-30 05:31:51
392,392,9549,Power Management,118,cpufreq,CLOSED,CODE_FIX,[crash] kernel bug at drivers/cpufreq/cpufreq.c:1060!,2007-12-20 16:09:54
393,393,9615,Power Management,118,cpufreq,CLOSED,CODE_FIX,bug with cpufreq when using ondemand governor as default,2008-09-24 04:09:43
394,394,9960,Power Management,118,cpufreq,CLOSED,CODE_FIX,[2.6.25-rc0 system no longer powers off after shutdown,2008-02-23 13:29:34
395,395,10055,Power Management,118,cpufreq,CLOSED,UNREPRODUCIBLE,"conservative governor doesn't increase frequency, just decrease. powernow-k7",2011-01-18 05:43:02
396,396,10062,Power Management,118,cpufreq,CLOSED,WILL_NOT_FIX,cpufreq scaling for via c3 no longer works,2011-03-03 01:19:34
397,397,10564,Power Management,118,cpufreq,CLOSED,UNREPRODUCIBLE,randomly sets max freq equal to min freq,2011-07-06 19:28:27
398,398,10653,Power Management,118,cpufreq,CLOSED,DOCUMENTED,p4-clockmod shows incorrect max frequency (1.2ghz insted 1.6ghz),2011-01-18 07:57:31
399,399,10654,Power Management,118,cpufreq,CLOSED,CODE_FIX,cat /sys/devices/system/cpu/cpu0/cpufreq/scaling_setspeed gets bug on transmeta crusoe cpu,2011-07-30 05:44:38
401,401,10968,Power Management,118,cpufreq,CLOSED,CODE_FIX,p4-clockmod reports false frequency,2011-07-30 05:47:58
402,402,11139,Power Management,118,cpufreq,CLOSED,CODE_FIX,warning in cpufreq.c on e450,2008-09-24 04:14:00
403,403,11296,Power Management,118,cpufreq,CLOSED,CODE_FIX,2.6.27-rc2-git4: suspend and power off fails on asus m3a32-mvp,2008-08-22 11:21:56
404,404,11339,Power Management,118,cpufreq,CLOSED,CODE_FIX,only one of my cpus seems to powered down by cpufreq,2008-08-20 10:40:01
405,405,11651,Power Management,118,cpufreq,CLOSED,DUPLICATE,2.6.27 kernel disables frequency switching on x86_64,2008-09-26 07:56:26
406,406,12114,Power Management,118,cpufreq,CLOSED,UNREPRODUCIBLE,athlonxp-m,2011-03-10 16:22:11
407,407,12196,Power Management,118,cpufreq,CLOSED,CODE_FIX,cpufreq does not work for intel celeron 550 without a patch,2008-12-22 09:45:45
408,408,12482,Power Management,118,cpufreq,CLOSED,DOCUMENTED,change cpufreq_ondemand to tread sched_idle time as idle time,2011-01-18 08:21:05
409,409,12495,Power Management,118,cpufreq,CLOSED,CODE_FIX,thinkpad problems during resume,2009-02-04 17:40:56
410,410,12826,Power Management,118,cpufreq,CLOSED,CODE_FIX,cpufreq driver do not expose all data and configuration to /sys,2009-04-02 19:35:17
412,412,12993,Power Management,118,cpufreq,CLOSED,DOCUMENTED,warning in powernow-k8.c:1254,2011-03-03 01:23:08
413,413,13035,Power Management,118,cpufreq,CLOSED,OBSOLETE,select for cpufreq/ files,2011-07-30 05:56:09
414,414,13096,Power Management,118,cpufreq,CLOSED,CODE_FIX,2.6.30-rc2 hangs in get_measured_perf on tigerton,2009-04-25 21:03:42
415,415,13186,Power Management,118,cpufreq,CLOSED,CODE_FIX,cpufreq timer teardown problem,2009-05-30 22:12:01
416,416,13424,Power Management,118,cpufreq,CLOSED,CODE_FIX,possible deadlock when doing governor switching,2009-07-27 21:35:02
417,417,13475,Power Management,118,cpufreq,CLOSED,CODE_FIX,suspend/hibernate lockdep warning,2009-07-27 21:56:28
418,418,13644,Power Management,118,cpufreq,CLOSED,CODE_FIX,hibernation/swsusp lockup due to acpi-cpufreq,2009-08-06 15:11:01
419,419,13872,Power Management,118,cpufreq,CLOSED,CODE_FIX,cpufreq bug (null pointer dereference),2009-08-05 11:40:19
420,420,13903,Power Management,118,cpufreq,CLOSED,CODE_FIX,hibernation failure on dual core athlon 64 (64-bit),2009-08-05 11:38:18
422,422,14340,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,speedstep-ich driver not working in 2.6.31,2011-07-30 06:39:57
423,423,14377,Power Management,118,cpufreq,CLOSED,CODE_FIX,"""conservative"" cpufreq governor broken",2009-10-12 21:38:43
424,424,14492,Power Management,118,cpufreq,CLOSED,DUPLICATE,speedstep-ich with compaq evo n800c not working anymore since 2.6.31.4,2009-10-27 21:03:34
426,426,15264,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,cpufreq: possible recursive locking detected,2011-07-30 06:26:05
427,427,15331,Power Management,118,cpufreq,CLOSED,INSUFFICIENT_DATA,sound stuttering when loading speedstep-smi,2012-02-02 06:05:13
430,430,15896,Power Management,118,cpufreq,CLOSED,CODE_FIX,powernow-k8 detects wrong p-states for amd thuban 6-core processor (1090t),2011-07-30 06:28:21
431,431,16072,Power Management,118,cpufreq,CLOSED,DOCUMENTED,[hp pavilion dm1-1110ev] cpufreq doesn't work at all ( intel celeron u2300 ),2011-07-30 04:56:18
432,432,16168,Power Management,118,cpufreq,CLOSED,INSUFFICIENT_DATA,bug: using smp_processor_id() in preemptible [00000000] code:,2012-01-18 02:12:06
433,433,16169,Power Management,118,cpufreq,CLOSED,CODE_FIX,complain from preemptive debug,2010-07-09 20:31:08
434,434,16489,Power Management,118,cpufreq,CLOSED,DUPLICATE,kmemleak after suspend2ram in cpufreq driver,2011-03-03 01:11:12
435,435,18662,Power Management,118,cpufreq,CLOSED,INSUFFICIENT_DATA,kondemand/1  stuck,2012-05-24 07:38:23
436,436,19132,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,changing the default cpufreq govenor freezes suspend,2012-06-05 03:52:14
437,437,19612,Power Management,118,cpufreq,CLOSED,INSUFFICIENT_DATA,computer fails to hibernate - problem idling smp cpu's,2012-01-18 02:19:59
438,438,19672,Power Management,118,cpufreq,CLOSED,CODE_FIX,ondemand is slow,2011-01-24 13:01:40
439,439,23712,Power Management,118,cpufreq,CLOSED,CODE_FIX,kmemleak in cpufreq_register_driver,2011-07-30 06:26:48
440,440,33202,Power Management,118,cpufreq,CLOSED,WILL_NOT_FIX,"cpufreq-info 008 only reports maximum ""current frequency"", contradicts cpufreq stats and /proc/cpuinfo",2012-01-18 03:27:25
441,441,42807,Power Management,118,cpufreq,CLOSED,UNREPRODUCIBLE,frequency scaling causes micro-freezes / lags / stutters with amd zambezi (bulldozer) cpu,2012-03-06 02:35:12
442,442,42924,Power Management,118,cpufreq,CLOSED,DOCUMENTED,/proc/cpuinfo reports wrong frequency (compared to cpufreq-info),2013-01-29 03:48:29
444,444,49881,Power Management,118,cpufreq,CLOSED,OBSOLETE,missing null check of return value of cpufreq_cpu_get() in function cpufreq_add_dev_symlink(),2013-01-29 01:35:50
445,445,51741,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,powernow-k8 calls for acpi-cpufreq but doesn’t warn if it’s not available,2013-02-12 20:12:41
446,446,52941,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,cpu recognition bug for amd,2013-02-08 17:30:28
447,447,53051,Power Management,118,cpufreq,CLOSED,OBSOLETE,conservative governor get's sometimes stuck at highest frequency - hp pavilion dv6 core i5,2013-05-12 15:56:02
448,448,56071,Power Management,118,cpufreq,CLOSED,DOCUMENTED,ondemand doesn't set correct low frequency,2014-09-22 13:44:19
450,450,59821,Power Management,118,cpufreq,CLOSED,DOCUMENTED,dell m4600 cpu cores locked at 800mhz,2013-12-09 08:25:45
451,451,60211,Power Management,118,cpufreq,CLOSED,CODE_FIX,intel_pstate driver missing ids for some supported cpus,2013-12-09 08:25:08
453,453,60839,Power Management,118,cpufreq,CLOSED,INSUFFICIENT_DATA,scaling_max_freq cannot be set to values larger than bios_limit,2013-10-14 07:58:39
454,454,61071,Power Management,118,cpufreq,CLOSED,WILL_NOT_FIX,powernow-k8 is not autoloaded,2013-09-09 21:53:48
456,456,64271,Power Management,118,cpufreq,CLOSED,CODE_FIX,"intel pstate driver - ""kick"" code is not needed",2014-04-15 06:30:54
457,457,65301,Power Management,118,cpufreq,CLOSED,DUPLICATE,cores stuck at max frequency after resume from suspend (haswell),2013-12-09 05:52:34
458,458,66751,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,[bisected]does not resume from suspend (bisected),2013-12-10 06:55:51
459,459,71841,Power Management,118,cpufreq,CLOSED,UNREPRODUCIBLE,cpufreq ondemand ignore_nice_load doesn't work,2015-12-31 00:50:12
460,460,71931,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,intel_pstate: cpufreq: __cpufreq_add_dev: ->get() failed,2014-03-17 03:18:42
461,461,73421,Power Management,118,cpufreq,CLOSED,DOCUMENTED,intel/p_state does not increase into turbo boost states and does not display all governors. i5-3201m,2016-06-24 19:25:29
462,462,75121,Power Management,118,cpufreq,CLOSED,PATCH_ALREADY_AVAILABLE,intel pstate driver - powersave mode - cpu frequency too low,2015-07-21 19:28:44
465,465,91141,Power Management,118,cpufreq,CLOSED,DOCUMENTED,acpi-cpufreq cannot be loaded.,2015-04-16 01:54:53
467,467,9708,Power Management,118,davej,CLOSED,CODE_FIX,powersave governor does not scale down when power gets connected,2008-06-04 23:41:52
468,468,13695,Power Management,118,davej,CLOSED,UNREPRODUCIBLE,asus m3n78-em wrong acpi _pss objects and acpi issues,2012-06-18 18:41:49
469,469,56691,Power Management,118,dirk.brandewie,CLOSED,CODE_FIX,using intel pstates driver causes panics during high loads,2013-11-13 21:07:07
470,470,58801,Power Management,118,dirk.brandewie,CLOSED,DUPLICATE,intel_pstate/powersave - cpu frequency remains at high level if if system is idle,2014-06-16 17:50:53
471,471,59481,Power Management,118,dirk.brandewie,CLOSED,CODE_FIX,"intel pstates driver issues, including cpu frequency not stepping up enough",2014-10-28 05:34:55
472,472,60727,Power Management,118,dirk.brandewie,CLOSED,CODE_FIX,the cpu frequency does not raise when compiling packages on gentoo,2013-12-09 08:23:09
473,473,61241,Power Management,1,dirk.brandewie,CLOSED,CODE_FIX,cpu frequency is stuck after suspend/resume using the intel_pstate driver on a sandy bridge cpu,2013-11-04 05:44:46
474,474,64251,Power Management,118,dirk.brandewie,CLOSED,CODE_FIX,intel pstate driver minimum percent does not change with turbo off,2014-11-03 21:34:52
475,475,64261,Power Management,114,dirk.brandewie,CLOSED,CODE_FIX,intel pstate driver truncates to pstate instead of rounding to nearest pstate,2015-07-21 19:05:20
476,476,64291,Power Management,118,dirk.brandewie,CLOSED,DOCUMENTED,ignore_nice_load for intel's p-state driver?,2013-11-05 06:04:20
477,477,69831,Power Management,118,dirk.brandewie,CLOSED,CODE_FIX,3.14 fedora rawhide kernels crash with a divide error in intel_pstate on bay trail-m (dell venue 8 pro),2015-07-21 18:48:14
478,478,70941,Power Management,118,dirk.brandewie,CLOSED,PATCH_ALREADY_AVAILABLE,'powersave' performance excessively slow on dell venue 8 pro (baytrail tablet),2015-07-21 18:50:52
479,479,73741,Power Management,114,dirk.brandewie,CLOSED,CODE_FIX,intel_pstate.c does not support scaling_cur_freq and breaks gkrellm-gkfreq monitor,2015-07-21 19:22:24
480,480,77951,Power Management,118,dirk.brandewie,CLOSED,CODE_FIX,"bisected regression ""intel_pstate: set turbo vid for baytrail"" causes stall on intel nuc dn2820fykh",2015-07-22 01:08:31
481,481,83701,Power Management,114,dirk.brandewie,CLOSED,UNREPRODUCIBLE,divide error 0000 in intel_pstate_set_pstate,2015-07-15 02:34:09
482,482,84851,Power Management,114,dirk.brandewie,CLOSED,UNREPRODUCIBLE,cpu scaled down to 600 mhz even under load,2015-07-15 01:11:31
484,484,196977,Power Management,78,drivers_other,CLOSED,OBSOLETE,intel gpu hangs after resuming from disk/hibernate,2017-10-23 11:19:22
486,486,36182,Power Management,137,fenghua.yu,CLOSED,CODE_FIX,erroneous package power limit notification since kernel 2.6.39,2014-03-07 16:56:48
488,488,12878,Power Management,78,hpa,CLOSED,CODE_FIX,[regression after 2.6.18] resume failure - msi pr200wx-058eu,2014-02-10 19:41:06
489,489,54911,Power Management,78,hpa,CLOSED,CODE_FIX,"suspend to ram fails for 3.7- and 3.8-series, while working up to 3.6.11 -  samsung q35",2013-07-27 23:56:54
490,490,9428,Power Management,78,IvDoorn,CLOSED,CODE_FIX,panic in rt2x00 driver when resuming after hibernate,2009-01-03 11:20:59
491,491,203297,Power Management,134,jarkko.nikula,CLOSED,CODE_FIX,synaptics touchpad tm-3127 functionality broken by pci runtime power management patch on 4.20.2,2019-05-16 22:27:16
492,492,11891,Power Management,78,jbarnes,CLOSED,CODE_FIX,resume from disk broken on hp/compaq nx7000 (drm problem),2008-11-13 12:08:15
493,493,29912,Power Management,78,jgarzik,CLOSED,DUPLICATE,slow resume from suspend,2011-07-30 04:33:03
494,494,208281,Power Management,115,jonathan.derrick,CLOSED,DOCUMENTED,stuck at pc2 when intel vmd on tigerlake platform is on: lnkctl: aspm disabled,2021-05-31 02:27:22
